Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Date,Traffic_Vol,Weather_Encoded,Weather_Desc_Encoded,TimeStamp_Hour,TimeStamp_Minute,Is_AM,Temperature_Bin,Season
0.0,282.54,0.0,0.0,90,Cloudy skies,2008-10-14,1142,3,10,7,0,1,9,Autumn
0.0,282.74,0.0,0.0,58,Light fog,2008-10-14,1798,5,7,8,0,1,9,Autumn
0.0,282.93,0.0,0.0,57,Light rain,2008-10-14,2692,6,16,9,0,1,9,Autumn
0.0,282.93,0.0,0.0,58,Light rain,2008-10-14,3374,6,16,10,0,1,9,Autumn
0.0,283.12,0.0,0.0,58,Light rain,2008-10-14,3663,6,16,11,0,1,9,Autumn
0.0,284.33,0.0,0.0,58,Light fog,2008-10-14,4077,5,7,12,0,0,9,Autumn
0.0,284.05,0.0,0.0,93,Rainfall,2008-10-14,4136,7,25,13,0,0,9,Autumn
0.0,284.99,0.0,0.0,93,Light fog,2008-10-14,4365,5,7,14,0,0,9,Autumn
0.0,285.55,0.0,0.0,93,Light fog,2008-10-14,4351,5,7,15,0,0,9,Autumn
0.0,284.98,0.0,0.0,93,Light fog,2008-10-14,4241,5,7,16,0,0,9,Autumn
0.0,284.74,0.0,0.0,93,Rainfall,2008-10-14,4277,7,25,17,0,0,9,Autumn
0.0,285.2,0.0,0.0,93,Light fog,2008-10-14,4087,5,7,18,0,0,9,Autumn
0.0,284.27,0.0,0.0,93,Light fog,2008-10-14,3461,5,7,19,0,0,9,Autumn
0.0,284.43,0.0,0.0,93,Light fog,2008-10-14,2728,5,7,20,0,0,9,Autumn
0.0,284.38,0.0,0.0,93,Light fog,2008-10-14,2448,5,7,21,0,0,9,Autumn
0.0,283.84,0.0,0.0,94,Light fog,2008-10-14,1821,5,7,22,0,0,9,Autumn
0.0,282.35,0.0,0.0,93,Light fog,2008-10-14,1008,5,7,23,0,0,9,Autumn
0.0,282.11,0.0,0.0,93,Light fog,2008-10-15,552,5,7,0,0,1,9,Autumn
0.0,282.07,0.0,0.0,85,Dense fog,2008-10-15,312,4,5,1,0,1,9,Autumn
0.0,282.32,0.0,0.0,85,Dense fog,2008-10-15,245,4,5,2,0,1,9,Autumn
0.0,281.99,0.0,0.0,85,Light fog,2008-10-15,342,5,7,3,0,1,9,Autumn
0.0,281.22,0.0,0.0,85,Light fog,2008-10-15,814,5,7,4,0,1,9,Autumn
0.0,281.62,0.0,0.0,85,Light fog,2008-10-15,2614,5,7,5,0,1,9,Autumn
0.0,281.09,0.0,0.0,85,Light fog,2008-10-15,5718,5,7,6,0,1,9,Autumn
0.0,280.99,0.0,0.0,100,Light fog,2008-10-15,6806,5,7,7,0,1,9,Autumn
0.0,280.02,0.0,0.0,100,Light fog,2008-10-15,6115,5,7,8,0,1,9,Autumn
0.0,280.55,0.0,0.0,100,Light fog,2008-10-15,5095,5,7,9,0,1,9,Autumn
0.0,280.77,0.0,0.0,101,Light fog,2008-10-15,4476,5,7,10,0,1,9,Autumn
0.0,280.42,0.0,0.0,90,Cloudy skies,2008-10-15,4534,3,10,11,0,1,9,Autumn
0.0,282.12,0.0,0.0,100,Clear skies,2008-10-15,4826,2,3,12,0,0,9,Autumn
0.0,284.91,0.0,0.0,40,Cloudy skies,2008-10-15,4875,3,19,13,0,0,9,Autumn
0.0,286.58,0.0,0.0,2,Clear skies,2008-10-15,5240,2,3,14,0,0,9,Autumn
0.0,287.27,0.0,0.0,1,Clear skies,2008-10-15,5585,2,3,15,0,0,9,Autumn
0.0,288.3,0.0,0.0,21,Cloudy skies,2008-10-15,6250,3,20,16,0,0,9,Autumn
0.0,287.77,0.0,0.0,20,Cloudy skies,2008-10-15,5962,3,20,17,0,0,9,Autumn
0.0,287.18,0.0,0.0,20,Cloudy skies,2008-10-15,4537,3,20,18,0,0,9,Autumn
0.0,286.1,0.0,0.0,75,Cloudy skies,2008-10-15,3240,3,9,19,0,0,9,Autumn
0.0,285.18,0.0,0.0,75,Cloudy skies,2008-10-15,2683,3,9,20,0,0,9,Autumn
0.0,285.49,0.0,0.0,90,Cloudy skies,2008-10-15,2079,3,10,21,0,0,9,Autumn
0.0,284.14,0.0,0.0,20,Cloudy skies,2008-10-15,1382,3,20,22,0,0,9,Autumn
0.0,282.83,0.0,0.0,75,Cloudy skies,2008-10-15,934,3,9,23,0,0,9,Autumn
0.0,281.41,0.0,0.0,20,Cloudy skies,2008-10-16,510,3,20,0,0,1,9,Autumn
0.0,280.07,0.0,0.0,2,Clear skies,2008-10-16,328,2,3,1,0,1,9,Autumn
0.0,279.93,0.0,0.0,2,Clear skies,2008-10-16,263,2,3,2,0,1,9,Autumn
0.0,278.81,0.0,0.0,1,Clear skies,2008-10-16,362,2,3,3,0,1,8,Autumn
0.0,277.41,0.0,0.0,1,Clear skies,2008-10-16,771,2,3,4,0,1,8,Autumn
0.0,277.51,0.0,0.0,1,Clear skies,2008-10-16,2776,2,3,5,0,1,8,Autumn
0.0,276.91,0.0,0.0,1,Clear skies,2008-10-16,5790,2,3,6,0,1,8,Autumn
0.0,275.31,0.0,0.0,21,Cloudy skies,2008-10-16,7060,3,20,7,0,1,8,Autumn
0.0,275.49,0.0,0.0,21,Cloudy skies,2008-10-16,6410,3,20,8,0,1,8,Autumn
0.0,278.91,0.0,0.0,20,Cloudy skies,2008-10-16,5259,3,20,9,0,1,8,Autumn
0.0,281.71,0.0,0.0,21,Cloudy skies,2008-10-16,4549,3,20,10,0,1,9,Autumn
0.0,284.35,0.0,0.0,20,Cloudy skies,2008-10-16,4790,3,20,11,0,1,9,Autumn
0.0,286.51,0.0,0.0,40,Cloudy skies,2008-10-16,5016,3,19,12,0,0,9,Autumn
0.0,287.21,0.0,0.0,1,Clear skies,2008-10-16,5067,2,3,13,0,0,9,Autumn
0.0,288.85,0.0,0.0,76,Cloudy skies,2008-10-16,5440,3,9,14,0,0,9,Autumn
0.0,289.35,0.0,0.0,75,Cloudy skies,2008-10-16,5815,3,9,15,0,0,9,Autumn
0.0,289.19,0.0,0.0,75,Cloudy skies,2008-10-16,6506,3,9,16,0,0,9,Autumn
0.0,289.36,0.0,0.0,75,Cloudy skies,2008-10-16,6439,3,9,17,0,0,9,Autumn
0.0,288.26,0.0,0.0,91,Cloudy skies,2008-10-16,5143,3,10,18,0,0,9,Autumn
0.0,287.58,0.0,0.0,68,Rainfall,2008-10-16,3314,7,25,19,0,0,9,Autumn
0.0,287.44,0.0,0.0,90,Cloudy skies,2008-10-16,2787,3,10,20,0,0,9,Autumn
0.0,287.3,0.0,0.0,90,Cloudy skies,2008-10-16,2341,3,10,21,0,0,9,Autumn
0.0,287.69,0.0,0.0,90,Cloudy skies,2008-10-16,1770,3,10,22,0,0,9,Autumn
0.0,287.39,0.0,0.0,90,Cloudy skies,2008-10-16,1099,3,10,23,0,0,9,Autumn
0.0,287.29,0.0,0.0,75,Cloudy skies,2008-10-17,556,3,9,0,0,1,9,Autumn
0.0,287.33,0.0,0.0,76,Cloudy skies,2008-10-17,341,3,9,1,0,1,9,Autumn
0.0,287.03,0.0,0.0,90,Cloudy skies,2008-10-17,273,3,10,2,0,1,9,Autumn
0.0,287.87,0.0,0.0,90,Cloudy skies,2008-10-17,361,3,10,3,0,1,9,Autumn
0.0,287.56,0.0,0.0,75,Cloudy skies,2008-10-17,782,3,9,4,0,1,9,Autumn
0.0,286.41,0.0,0.0,90,Cloudy skies,2008-10-17,2739,3,10,5,0,1,9,Autumn
0.0,285.39,0.0,0.0,90,Cloudy skies,2008-10-17,5644,3,10,6,0,1,9,Autumn
0.0,285.42,0.0,0.0,76,Cloudy skies,2008-10-17,5567,3,9,7,0,1,9,Autumn
0.0,285.85,0.0,0.0,75,Cloudy skies,2008-10-17,6281,3,9,8,0,1,9,Autumn
0.0,286.42,0.0,0.0,101,Rainfall,2008-10-17,5404,7,17,9,0,1,9,Autumn
0.0,287.19,0.0,0.0,76,Cloudy skies,2008-10-17,4681,3,9,10,0,1,9,Autumn
0.0,289.01,0.0,0.0,75,Cloudy skies,2008-10-17,4652,3,9,11,0,1,9,Autumn
0.0,289.11,0.0,0.0,1,Clear skies,2008-10-17,4984,2,3,12,0,0,9,Autumn
0.0,291.32,0.0,0.0,1,Clear skies,2008-10-17,4853,2,3,13,0,0,9,Autumn
0.0,292.26,0.0,0.0,1,Clear skies,2008-10-17,4292,2,3,14,0,0,9,Autumn
0.0,293.01,0.0,0.0,2,Clear skies,2008-10-17,4717,2,3,15,0,0,9,Autumn
0.0,292.81,0.0,0.0,1,Clear skies,2008-10-17,6732,2,3,16,0,0,9,Autumn
0.0,293.35,0.0,0.0,2,Clear skies,2008-10-17,6190,2,3,17,0,0,9,Autumn
0.0,291.12,0.0,0.0,40,Cloudy skies,2008-10-17,4844,3,19,18,0,0,9,Autumn
0.0,288.85,0.0,0.0,40,Cloudy skies,2008-10-17,3438,3,19,19,0,0,9,Autumn
0.0,287.32,0.0,0.0,41,Cloudy skies,2008-10-17,2931,3,19,20,0,0,9,Autumn
0.0,286.19,0.0,0.0,41,Cloudy skies,2008-10-17,2773,3,19,21,0,0,9,Autumn
0.0,284.72,0.0,0.0,20,Cloudy skies,2008-10-17,1934,3,20,22,0,0,9,Autumn
0.0,284.1,0.0,0.0,20,Cloudy skies,2008-10-17,1163,3,20,23,0,0,9,Autumn
0.0,284.42,0.0,0.0,20,Cloudy skies,2008-10-18,658,3,20,0,0,1,9,Autumn
0.0,283.6,0.0,0.0,40,Cloudy skies,2008-10-18,375,3,19,1,0,1,9,Autumn
0.0,283.32,0.0,0.0,99,Light fog,2008-10-18,308,5,7,2,0,1,9,Autumn
0.0,282.98,0.0,0.0,99,Light fog,2008-10-18,406,5,7,3,0,1,9,Autumn
0.0,283.46,0.0,0.0,90,Cloudy skies,2008-10-18,801,3,10,4,0,1,9,Autumn
0.0,283.48,0.0,0.0,99,Light fog,2008-10-18,2571,5,7,5,0,1,9,Autumn
0.0,285.08,0.0,0.0,75,Cloudy skies,2008-10-18,5360,3,9,6,0,1,9,Autumn
0.0,285.19,0.0,0.0,91,Cloudy skies,2008-10-18,6442,3,10,7,0,1,9,Autumn
0.0,285.5,0.0,0.0,90,Cloudy skies,2008-10-18,5541,3,10,8,0,1,9,Autumn
0.0,287.7,0.0,0.0,100,Rainfall,2008-10-18,5261,7,25,9,0,1,9,Autumn
0.0,288.95,0.0,0.0,90,Cloudy skies,2008-10-18,4626,3,10,10,0,1,9,Autumn
0.0,290.19,0.0,0.0,91,Cloudy skies,2008-10-18,5111,3,10,11,0,1,9,Autumn
0.0,288.87,0.0,0.0,100,Rainfall,2008-10-18,5156,7,25,12,0,0,9,Autumn
0.0,286.81,0.0,0.0,91,Cloudy skies,2008-10-18,5291,3,10,13,0,0,9,Autumn
0.0,286.46,0.0,0.0,90,Cloudy skies,2008-10-18,5708,3,10,14,0,0,9,Autumn
0.0,287.74,0.0,0.0,90,Cloudy skies,2008-10-18,5888,3,10,15,0,0,9,Autumn
0.0,288.18,0.0,0.0,90,Cloudy skies,2008-10-18,6309,3,10,16,0,0,9,Autumn
0.0,287.64,0.0,0.0,90,Cloudy skies,2008-10-18,5963,3,10,17,0,0,9,Autumn
0.0,286.51,0.0,0.0,90,Cloudy skies,2008-10-18,4526,3,10,18,0,0,9,Autumn
0.0,285.47,0.0,0.0,100,Light rain,2008-10-18,3435,6,16,19,0,0,9,Autumn
0.0,283.64,0.0,0.0,100,Rainfall,2008-10-18,2930,7,25,20,0,0,9,Autumn
0.0,283.11,0.0,0.0,100,Light rain,2008-10-18,2651,6,16,21,0,0,9,Autumn
0.0,282.5,0.0,0.0,91,Cloudy skies,2008-10-18,2012,3,10,22,0,0,9,Autumn
0.0,282.65,0.0,0.0,91,Cloudy skies,2008-10-18,1183,3,10,23,0,0,9,Autumn
0.0,281.38,0.0,0.0,91,Cloudy skies,2008-10-19,707,3,10,0,0,1,9,Autumn
0.0,281.57,0.0,0.0,88,Light fog,2008-10-19,445,5,7,1,0,1,9,Autumn
0.0,280.84,0.0,0.0,87,Light rain,2008-10-19,361,6,16,2,0,1,9,Autumn
0.0,280.82,0.0,0.0,87,Light fog,2008-10-19,400,5,7,3,0,1,9,Autumn
0.0,280.79,0.0,0.0,87,Light rain,2008-10-19,728,6,16,4,0,1,9,Autumn
0.0,279.84,0.0,0.0,88,Light fog,2008-10-19,2377,5,7,5,0,1,8,Autumn
0.0,280.05,0.0,0.0,87,Light rain,2008-10-19,5168,6,16,6,0,1,9,Autumn
0.0,279.65,0.0,0.0,92,Light fog,2008-10-19,5785,5,7,7,0,1,8,Autumn
0.0,280.22,0.0,0.0,91,Light rain,2008-10-19,5239,6,16,8,0,1,9,Autumn
0.0,280.25,0.0,0.0,91,Rainfall,2008-10-19,4609,7,25,9,0,1,9,Autumn
0.0,280.32,0.0,0.0,91,Light fog,2008-10-19,4331,5,7,10,0,1,9,Autumn
0.0,280.54,0.0,0.0,91,Cloudy skies,2008-10-19,4288,3,10,11,0,1,9,Autumn
0.0,281.5,0.0,0.0,90,Cloudy skies,2008-10-19,4496,3,10,12,0,0,9,Autumn
0.0,281.91,0.0,0.0,90,Cloudy skies,2008-10-19,4912,3,10,13,0,0,9,Autumn
0.0,282.23,0.0,0.0,92,Light fog,2008-10-19,5626,5,7,14,0,0,9,Autumn
0.0,282.84,0.0,0.0,92,Light fog,2008-10-19,5851,5,7,15,0,0,9,Autumn
0.0,283.17,0.0,0.0,93,Rainfall,2008-10-19,4951,7,26,16,0,0,9,Autumn
0.0,282.91,0.0,0.0,92,Rainfall,2008-10-19,4621,7,25,17,0,0,9,Autumn
0.0,283.11,0.0,0.0,90,Cloudy skies,2008-10-19,4481,3,10,18,0,0,9,Autumn
0.0,282.29,0.0,0.0,75,Cloudy skies,2008-10-19,3809,3,9,19,0,0,9,Autumn
0.0,281.56,0.0,0.0,91,Cloudy skies,2008-10-19,2913,3,10,20,0,0,9,Autumn
0.0,280.96,0.0,0.0,92,Light fog,2008-10-19,2945,5,7,21,0,0,9,Autumn
0.0,280.83,0.0,0.0,92,Light rain,2008-10-19,3085,6,15,22,0,0,9,Autumn
0.0,280.4,0.0,0.0,92,Light fog,2008-10-19,2054,5,7,23,0,0,9,Autumn
0.0,280.56,0.0,0.0,93,Rainfall,2008-10-20,1278,7,25,0,0,1,9,Autumn
0.0,281.18,0.0,0.0,96,Light rain,2008-10-20,777,6,15,1,0,1,9,Autumn
0.0,281.38,0.0,0.0,96,Light rain,2008-10-20,594,6,16,2,0,1,9,Autumn
0.0,280.72,0.0,0.0,96,Light rain,2008-10-20,441,6,16,3,0,1,9,Autumn
0.0,281.01,0.0,0.0,96,Light fog,2008-10-20,403,5,7,4,0,1,9,Autumn
0.0,281.86,0.0,0.0,96,Rainfall,2008-10-20,761,7,25,5,0,1,9,Autumn
0.0,281.53,0.0,0.0,96,Rainfall,2008-10-20,1319,7,25,6,0,1,9,Autumn
0.0,281.68,0.0,0.0,100,Rainfall,2008-10-20,1831,7,25,7,0,1,9,Autumn
0.0,281.49,0.0,0.0,100,Rainfall,2008-10-20,2790,7,25,8,0,1,9,Autumn
0.0,282.1,0.0,0.0,100,Rainfall,2008-10-20,3719,7,25,9,0,1,9,Autumn
0.0,282.52,0.0,0.0,100,Rainfall,2008-10-20,3825,7,25,10,0,1,9,Autumn
0.0,282.85,0.0,0.0,101,Rainfall,2008-10-20,4347,7,25,11,0,1,9,Autumn
0.0,283.31,0.0,0.0,100,Rainfall,2008-10-20,4614,7,14,12,0,0,9,Autumn
0.0,283.91,0.0,0.0,48,Rainfall,2008-10-20,4512,7,25,13,0,0,9,Autumn
0.0,284.39,0.0,0.0,90,Cloudy skies,2008-10-20,4456,3,10,14,0,0,9,Autumn
0.0,284.3,0.0,0.0,75,Cloudy skies,2008-10-20,4645,3,9,15,0,0,9,Autumn
0.0,285.12,0.0,0.0,90,Cloudy skies,2008-10-20,4819,3,10,16,0,0,9,Autumn
0.0,284.23,0.0,0.0,75,Cloudy skies,2008-10-20,5135,3,9,17,0,0,9,Autumn
0.0,283.24,0.0,0.0,40,Cloudy skies,2008-10-20,4343,3,19,18,0,0,9,Autumn
0.0,281.9,0.0,0.0,41,Cloudy skies,2008-10-20,3649,3,19,19,0,0,9,Autumn
0.0,280.67,0.0,0.0,20,Cloudy skies,2008-10-20,3117,3,20,20,0,0,9,Autumn
0.0,279.92,0.0,0.0,20,Cloudy skies,2008-10-20,2939,3,20,21,0,0,9,Autumn
0.0,279.45,0.0,0.0,49,Light fog,2008-10-20,2870,5,7,22,0,0,8,Autumn
0.0,278.92,0.0,0.0,48,Dense fog,2008-10-20,2345,4,5,23,0,0,8,Autumn
0.0,278.64,0.0,0.0,48,Light fog,2008-10-21,1382,5,7,0,0,1,8,Autumn
0.0,276.63,0.0,0.0,60,Dense fog,2008-10-21,1930,4,5,8,0,1,8,Autumn
0.0,284.79,0.0,0.0,75,Cloudy skies,2008-10-21,4698,3,9,17,0,0,9,Autumn
0.0,283.1,0.0,0.0,75,Cloudy skies,2008-10-21,4340,3,9,18,0,0,9,Autumn
0.0,281.92,0.0,0.0,91,Cloudy skies,2008-10-21,1590,3,10,22,0,0,9,Autumn
0.0,282.26,0.0,0.0,90,Cloudy skies,2008-10-21,962,3,10,23,0,0,9,Autumn
0.0,281.89,0.0,0.0,75,Cloudy skies,2008-10-22,499,3,9,0,0,1,9,Autumn
0.0,281.51,0.0,0.0,76,Cloudy skies,2008-10-22,311,3,9,1,0,1,9,Autumn
0.0,281.07,0.0,0.0,40,Cloudy skies,2008-10-22,268,3,19,2,0,1,9,Autumn
0.0,281.44,0.0,0.0,76,Cloudy skies,2008-10-22,331,3,9,3,0,1,9,Autumn
0.0,280.17,0.0,0.0,8,Light fog,2008-10-22,808,5,7,4,0,1,9,Autumn
0.0,279.28,0.0,0.0,8,Light fog,2008-10-22,2623,5,7,5,0,1,8,Autumn
0.0,280.05,0.0,0.0,8,Light fog,2008-10-22,5460,5,7,6,0,1,9,Autumn
0.0,282.9,0.0,0.0,38,Clear skies,2008-10-22,4326,2,3,10,0,1,9,Autumn
0.0,286.47,0.0,0.0,40,Cloudy skies,2008-10-22,4379,3,19,11,0,1,9,Autumn
0.0,289.41,0.0,0.0,75,Cloudy skies,2008-10-22,4645,3,9,12,0,0,9,Autumn
0.0,291.29,0.0,0.0,21,Cloudy skies,2008-10-22,4554,3,20,13,0,0,9,Autumn
0.0,292.31,0.0,0.0,75,Cloudy skies,2008-10-22,5012,3,9,14,0,0,9,Autumn
0.0,294.56,0.0,0.0,75,Cloudy skies,2008-10-22,5365,3,9,15,0,0,9,Autumn
0.0,294.33,0.0,0.0,41,Cloudy skies,2008-10-22,6109,3,19,16,0,0,9,Autumn
0.0,293.6,0.0,0.0,40,Cloudy skies,2008-10-22,5783,3,19,17,0,0,9,Autumn
0.0,291.97,0.0,0.0,20,Cloudy skies,2008-10-22,4274,3,20,18,0,0,9,Autumn
0.0,289.37,0.0,0.0,20,Cloudy skies,2008-10-22,3098,3,20,19,0,0,9,Autumn
0.0,287.48,0.0,0.0,2,Clear skies,2008-10-22,2442,2,3,20,0,0,9,Autumn
0.0,286.2,0.0,0.0,1,Clear skies,2008-10-22,1985,2,3,21,0,0,9,Autumn
0.0,285.85,0.0,0.0,75,Cloudy skies,2008-10-22,1386,3,9,22,0,0,9,Autumn
0.0,286.13,0.0,0.0,90,Cloudy skies,2008-10-22,965,3,10,23,0,0,9,Autumn
0.0,285.77,0.0,0.0,90,Cloudy skies,2008-10-23,519,3,10,0,0,1,9,Autumn
0.0,285.38,0.0,0.0,90,Cloudy skies,2008-10-23,350,3,10,1,0,1,9,Autumn
0.0,284.28,0.0,0.0,75,Cloudy skies,2008-10-23,257,3,9,2,0,1,9,Autumn
0.0,284.45,0.0,0.0,75,Cloudy skies,2008-10-23,352,3,9,3,0,1,9,Autumn
0.0,283.35,0.0,0.0,20,Cloudy skies,2008-10-23,816,3,20,4,0,1,9,Autumn
0.0,282.52,0.0,0.0,20,Cloudy skies,2008-10-23,2671,3,20,5,0,1,9,Autumn
0.0,282.53,0.0,0.0,75,Cloudy skies,2008-10-23,5212,3,9,6,0,1,9,Autumn
0.0,282.85,0.0,0.0,40,Cloudy skies,2008-10-23,6087,3,19,7,0,1,9,Autumn
0.0,281.95,0.0,0.0,20,Cloudy skies,2008-10-23,5794,3,20,8,0,1,9,Autumn
0.0,283.17,0.0,0.0,75,Cloudy skies,2008-10-23,5492,3,9,9,0,1,9,Autumn
0.0,285.13,0.0,0.0,90,Cloudy skies,2008-10-23,4413,3,10,10,0,1,9,Autumn
0.0,286.1,0.0,0.0,76,Cloudy skies,2008-10-23,4729,3,9,11,0,1,9,Autumn
0.0,287.53,0.0,0.0,90,Cloudy skies,2008-10-23,4829,3,10,12,0,0,9,Autumn
0.0,287.45,0.0,0.0,99,Rainfall,2008-10-23,4953,7,26,13,0,0,9,Autumn
0.0,288.17,0.0,0.0,90,Cloudy skies,2008-10-23,5071,3,10,14,0,0,9,Autumn
0.0,288.94,0.0,0.0,99,Stormy weather,2008-10-23,5625,9,1,15,0,0,9,Autumn
0.0,289.22,0.0,0.0,90,Cloudy skies,2008-10-23,6101,3,10,16,0,0,9,Autumn
0.0,289.33,0.0,0.0,91,Cloudy skies,2008-10-23,5849,3,10,17,0,0,9,Autumn
0.0,289.16,0.0,0.0,91,Cloudy skies,2008-10-23,4659,3,10,18,0,0,9,Autumn
0.0,288.39,0.0,0.0,90,Cloudy skies,2008-10-23,3181,3,10,19,0,0,9,Autumn
0.0,287.71,0.0,0.0,90,Cloudy skies,2008-10-23,2966,3,10,20,0,0,9,Autumn
0.0,286.79,0.0,0.0,91,Cloudy skies,2008-10-23,2452,3,10,21,0,0,9,Autumn
0.0,285.8,0.0,0.0,90,Cloudy skies,2008-10-23,1621,3,10,22,0,0,9,Autumn
0.0,286.41,0.0,0.0,90,Cloudy skies,2008-10-23,1031,3,10,23,0,0,9,Autumn
0.0,285.67,0.0,0.0,99,Light rain,2008-10-24,585,6,16,0,0,1,9,Autumn
0.0,285.91,0.0,0.0,90,Cloudy skies,2008-10-24,301,3,10,1,0,1,9,Autumn
0.0,286.1,0.0,0.0,100,Airborne particles,2008-10-24,269,0,23,2,0,1,9,Autumn
0.0,286.89,0.0,0.0,100,Light fog,2008-10-24,414,5,7,3,0,1,9,Autumn
0.0,286.44,0.0,0.0,101,Light fog,2008-10-24,796,5,7,4,0,1,9,Autumn
0.0,286.67,0.0,0.0,91,Light fog,2008-10-24,2648,5,7,5,0,1,9,Autumn
0.0,286.03,0.0,0.0,90,Light fog,2008-10-24,5594,5,7,6,0,1,9,Autumn
0.0,285.9,0.0,0.0,90,Rainfall,2008-10-24,5726,7,25,7,0,1,9,Autumn
0.0,286.35,0.0,0.0,91,Light rain,2008-10-24,5617,6,16,8,0,1,9,Autumn
0.0,286.93,0.0,0.0,90,Light rain,2008-10-24,5499,6,16,9,0,1,9,Autumn
0.0,287.04,0.0,0.0,90,Light fog,2008-10-24,4544,5,7,10,0,1,9,Autumn
0.0,287.42,0.0,0.0,90,Light fog,2008-10-24,4730,5,7,11,0,1,9,Autumn
0.0,289.26,0.0,0.0,90,Light fog,2008-10-24,4984,5,7,12,0,0,9,Autumn
0.0,289.48,0.0,0.0,90,Airborne particles,2008-10-24,5033,0,23,13,0,0,9,Autumn
0.0,289.98,0.0,0.0,91,Light fog,2008-10-24,5222,5,7,14,0,0,9,Autumn
0.0,290.44,0.0,0.0,90,Light fog,2008-10-24,5669,5,7,15,0,0,9,Autumn
0.0,290.41,0.0,0.0,90,Light fog,2008-10-24,5813,5,7,16,0,0,9,Autumn
0.0,290.12,0.0,0.0,90,Airborne particles,2008-10-24,5856,0,23,17,0,0,9,Autumn
0.0,290.01,0.0,0.0,90,Airborne particles,2008-10-24,4419,0,23,18,0,0,9,Autumn
0.0,290.06,0.0,0.0,91,Light fog,2008-10-24,3125,5,7,19,0,0,9,Autumn
0.0,289.04,0.0,0.0,75,Airborne particles,2008-10-24,2887,0,23,20,0,0,9,Autumn
0.0,287.86,0.0,0.0,20,Light fog,2008-10-24,2506,5,7,21,0,0,9,Autumn
0.0,287.61,0.0,0.0,75,Light fog,2008-10-24,1710,5,7,22,0,0,9,Autumn
0.0,288.02,0.0,0.0,90,Light fog,2008-10-24,1035,5,7,23,0,0,9,Autumn
0.0,288.51,0.0,0.0,91,Light fog,2008-10-25,583,5,7,0,0,1,9,Autumn
0.0,287.59,0.0,0.0,75,Light fog,2008-10-25,355,5,7,1,0,1,9,Autumn
0.0,287.73,0.0,0.0,90,Light fog,2008-10-25,281,5,7,2,0,1,9,Autumn
0.0,286.84,0.0,0.0,90,Light fog,2008-10-25,375,5,7,3,0,1,9,Autumn
0.0,285.92,0.0,0.0,90,Light fog,2008-10-25,812,5,7,4,0,1,9,Autumn
0.0,285.83,0.0,0.0,90,Light fog,2008-10-25,2642,5,7,5,0,1,9,Autumn
0.0,285.83,0.0,0.0,75,Light fog,2008-10-25,4960,5,7,6,0,1,9,Autumn
0.0,285.9,0.0,0.0,90,Light fog,2008-10-25,6041,5,7,7,0,1,9,Autumn
0.0,285.42,0.0,0.0,90,Light fog,2008-10-25,5315,5,7,8,0,1,9,Autumn
0.0,286.63,0.0,0.0,90,Light fog,2008-10-25,4444,5,7,10,0,1,9,Autumn
0.0,287.76,0.0,0.0,90,Light fog,2008-10-25,4731,5,7,11,0,1,9,Autumn
0.0,288.5,0.0,0.0,90,Light fog,2008-10-25,4882,5,7,12,0,0,9,Autumn
0.0,287.79,0.0,0.0,90,Cloudy skies,2008-10-25,5069,3,10,13,0,0,9,Autumn
0.0,286.61,0.0,0.0,90,Rainfall,2008-10-25,5457,7,25,14,0,0,9,Autumn
0.0,286.3,0.0,0.0,90,Light rain,2008-10-25,5892,6,16,15,0,0,9,Autumn
0.0,286.19,0.0,0.0,90,Rainfall,2008-10-25,6474,7,25,16,0,0,9,Autumn
0.0,284.87,0.0,0.0,91,Rainfall,2008-10-25,6491,7,26,17,0,0,9,Autumn
0.0,284.49,0.0,0.0,90,Light rain,2008-10-25,5353,6,16,18,0,0,9,Autumn
0.0,284.69,0.0,0.0,90,Light rain,2008-10-25,3507,6,16,19,0,0,9,Autumn
0.0,283.54,0.0,0.0,90,Rainfall,2008-10-25,2865,7,25,20,0,0,9,Autumn
0.0,284.02,0.0,0.0,90,Rainfall,2008-10-25,2597,7,26,21,0,0,9,Autumn
0.0,283.42,0.0,0.0,90,Cloudy skies,2008-10-25,1985,3,10,22,0,0,9,Autumn
0.0,283.13,0.0,0.0,90,Cloudy skies,2008-10-25,1288,3,10,23,0,0,9,Autumn
0.0,282.05,0.0,0.0,90,Rainfall,2008-10-26,672,7,25,0,0,1,9,Autumn
0.0,281.14,0.0,0.0,90,Light rain,2008-10-26,442,6,15,1,0,1,9,Autumn
0.0,280.17,0.0,0.0,91,Rainfall,2008-10-26,327,7,25,2,0,1,9,Autumn
0.0,280.54,0.0,0.0,90,Rainfall,2008-10-26,381,7,25,3,0,1,9,Autumn
0.0,279.53,0.0,0.0,91,Rainfall,2008-10-26,709,7,25,4,0,1,8,Autumn
0.0,278.57,0.0,0.0,91,Rainfall,2008-10-26,2438,7,14,5,0,1,8,Autumn
0.0,278.67,0.0,0.0,90,Rainfall,2008-10-26,5436,7,14,6,0,1,8,Autumn
0.0,277.73,0.0,0.0,90,Rainfall,2008-10-26,6507,7,25,7,0,1,8,Autumn
0.0,276.93,0.0,0.0,90,Rainfall,2008-10-26,5865,7,25,8,0,1,8,Autumn
0.0,276.36,0.0,0.0,90,Rainfall,2008-10-26,5237,7,25,9,0,1,8,Autumn
0.0,275.62,0.0,0.0,90,Rainfall,2008-10-26,4700,7,25,10,0,1,8,Autumn
